Title,Platforms,Reviews,Players,Positives,Review_summary,Released,Price,Discount,Final_price,Main_tag,Url,All_tags
ENDLESS™ Legend - The Lost Tales,"Win, Mac",35,35,82,Positive,"19 Nov, 2015","1,99€",0,"1,99€",RPG,https://store.steampowered.com/app/415710/ENDLESS_Legend__The_Lost_Tales/?snr=1_7_7_240_150_24,"RPG, Strategy"
Beholder 3,Win,1310,0,0,None,"3 Mar, 2022","14,99€",0,"14,99€",Simulation,https://store.steampowered.com/app/1570070/Beholder_3/?snr=1_7_7_240_150_24,"Simulation, Political Sim, Strategy"
Jurassic World Evolution: Carnivore Dinosaur Pack,Win,122,122,86,Very Positive,"17 Apr, 2019","4,99€",0,"4,99€",Simulation,https://store.steampowered.com/app/988470/Jurassic_World_Evolution_Carnivore_Dinosaur_Pack/?snr=1_7_7_240_150_24,"Simulation, Strategy, Dinosaurs"
Unity of Command II - Don 42,"Win, Mac",23,23,95,Positive,"18 May, 2023","6,89€",0,"6,89€",Strategy,https://store.steampowered.com/app/1870350/Unity_of_Command_II__Don_42/?snr=1_7_7_240_150_24,"Strategy, Indie, Simulation"
X3: Reunion,"Win, Mac, Linux",491,491,71,Mostly Positive,"21 Jul, 2006","9,99€",0,"9,99€",Space,https://store.steampowered.com/app/2810/X3_Reunion/?snr=1_7_7_240_150_24,"Space, Simulation, Strategy"
Sandwich Sudoku,"Win, Mac",146,146,98,Very Positive,"19 Aug, 2019","4,99€",0,"4,99€",Indie,https://store.steampowered.com/app/1117310/Sandwich_Sudoku/?snr=1_7_7_240_150_24,"Indie, Casual, Strategy"
2Dark,Win,379,379,81,Very Positive,"10 Mar, 2017","24,99€",0,"24,99€",Indie,https://store.steampowered.com/app/435100/2Dark/?snr=1_7_7_240_150_24,"Indie, Horror, Stealth"
Boom Slingers,"Win, Mac",47,47,93,Positive,"16 Sep, 2022","6,99€",0,"6,99€",Early Access,https://store.steampowered.com/app/2075050/Boom_Slingers/?snr=1_7_7_240_150_24,"Early Access, Multiplayer, Action"
Expansion - Cossacks 3: Guardians of the Highlands,"Win, Linux",59,59,76,Mostly Positive,"12 Apr, 2017","7,99€",0,"7,99€",Strategy,https://store.steampowered.com/app/615380/Expansion__Cossacks_3_Guardians_of_the_Highlands/?snr=1_7_7_240_150_24,"Strategy, RTS, Historical"
Terminus: Zombie Survivors,Win,483,483,96,Very Positive,"1 Mar, 2021","13,29€",0,"13,29€",Early Access,https://store.steampowered.com/app/1534980/Terminus_Zombie_Survivors/?snr=1_7_7_240_150_24,"Early Access, Survival, Roguelike"
BOT.vinnik Chess: Winning Patterns,"Win, Mac",64,64,95,Very Positive,"30 Sep, 2020","0,99€",0,"0,99€",Chess,https://store.steampowered.com/app/1395540/BOTvinnik_Chess_Winning_Patterns/?snr=1_7_7_240_150_24,"Chess, Puzzle, Artificial Intelligence"
Space Run,"Win, Mac, Linux",1648,1648,86,Very Positive,"13 Jun, 2014","4,99€",0,"4,99€",Tower Defense,https://store.steampowered.com/app/275670/Space_Run/?snr=1_7_7_240_150_24,"Tower Defense, Strategy, Space"
Stick to the Plan,Win,44,44,100,Positive,"12 Sep, 2023","9,99€",0,"9,99€",Puzzle,https://store.steampowered.com/app/2334280/Stick_to_the_Plan/?snr=1_7_7_240_150_24,"Puzzle, Cozy, Sokoban"
Order of Battle: Allies Victorious,Win,10,0,0,None,"22 Sep, 2022","14,79€",0,"14,79€",Strategy,https://store.steampowered.com/app/1954950/Order_of_Battle_Allies_Victorious/?snr=1_7_7_240_150_24,"Strategy, Simulation, Free to Play"
Steel Division 2 - Nemesis #4 - Storming Toulon,Win,39,0,0,None,"15 Jul, 2021","4,99€",0,"4,99€",Strategy,https://store.steampowered.com/app/1571590/Steel_Division_2__Nemesis_4__Storming_Toulon/?snr=1_7_7_240_150_24,"Strategy, Action, Indie"
Battlerite,Win,59016,59016,84,Very Positive,"8 Nov, 2017",0,None,0,PvP,https://store.steampowered.com/app/504370/Battlerite/?snr=1_7_7_240_150_24,"PvP, Multiplayer, MOBA"
Pro Cycling Manager 2022,Win,391,391,84,Very Positive,"9 Jun, 2022","39,99€",0,"39,99€",Simulation,https://store.steampowered.com/app/1767560/Pro_Cycling_Manager_2022/?snr=1_7_7_240_150_24,"Simulation, Multiplayer, Singleplayer"
Monster Roadtrip Playable character - Glitch,"Win, Mac, Linux",11,11,100,Positive,"21 Oct, 2022","2,99€",0,"2,99€",Strategy,https://store.steampowered.com/app/2147631/Monster_Roadtrip_Playable_character__Glitch/?snr=1_7_7_240_150_24,"Strategy, Indie, Casual"
Victory and Glory: Napoleon,Win,112,112,76,Mostly Positive,"17 Mar, 2016","28,99€",0,"28,99€",Strategy,https://store.steampowered.com/app/443020/Victory_and_Glory_Napoleon/?snr=1_7_7_240_150_24,"Strategy, Wargame, Historical"
Dangerous Waters,Win,302,302,78,Mostly Positive,"7 Feb, 2006","14,99€",None,0,Strategy,https://store.steampowered.com/app/1600/Dangerous_Waters/?snr=1_7_7_240_150_24,"Strategy, Naval Combat, Simulation"
Mansions of Madness - Altered Fates,"Win, Mac",36,0,0,None,"30 Aug, 2018","3,99€",0,"3,99€",Strategy,https://store.steampowered.com/app/929680/Mansions_of_Madness__Altered_Fates/?snr=1_7_7_240_150_24,"Strategy, Adventure, Violent"
Sky Haven Tycoon - Airport Simulator,Win,943,943,71,Mostly Positive,"20 Nov, 2022","19,95€",0,"19,95€",Simulation,https://store.steampowered.com/app/674090/Sky_Haven_Tycoon__Airport_Simulator/?snr=1_7_7_240_150_24,"Simulation, Strategy, Management"
Homeworld: Deserts of Kharak - Soundtrack,"Win, Mac",25,25,84,Positive,"20 Jan, 2016","7,99€",0,"7,99€",Strategy,https://store.steampowered.com/app/436550/Homeworld_Deserts_of_Kharak__Soundtrack/?snr=1_7_7_240_150_24,"Strategy, Simulation"
Monster Roadtrip Playable character - Juan,"Win, Mac, Linux",12,12,100,Positive,"21 Oct, 2022","2,99€",0,"2,99€",Strategy,https://store.steampowered.com/app/2147632/Monster_Roadtrip_Playable_character__Juan/?snr=1_7_7_240_150_24,"Strategy, Indie, Casual"
Tiny Tactics,"Win, Linux",572,572,84,Very Positive,"5 Aug, 2022","8,19€",0,"8,19€",Strategy,https://store.steampowered.com/app/2095450/Tiny_Tactics/?snr=1_7_7_240_150_24,"Strategy, Tower Defense, 3D"
WWII Online,"Win, Mac",3479,0,0,None,"6 Jul, 2023","7,79€",0,"7,79€",Early Access,https://store.steampowered.com/app/251950/WWII_Online/?snr=1_7_7_240_150_24,"Early Access, World War II, Free to Play"
Countryball: Europe 1890,Win,357,357,98,Very Positive,"21 Mar, 2022","3,29€",0,"3,29€",Strategy,https://store.steampowered.com/app/1834920/Countryball_Europe_1890/?snr=1_7_7_240_150_24,"Strategy, War, Colorful"
Disciples: Liberation,Win,2157,2157,75,Mostly Positive,"21 Oct, 2021","39,99€",0,"39,99€",RPG,https://store.steampowered.com/app/1287840/Disciples_Liberation/?snr=1_7_7_240_150_24,"RPG, Strategy, Dark Fantasy"
